sentence1	sentence2	gold_label
Lincoln is a town in Providence County, Rhode Island, United States. The population was 21,105 at the 2010 census. Lincoln is located in northeastern Rhode Island, north of Providence. Lincoln is part of the Providence metropoliton statistical area and the Greater Boston combined statistical area.	Lincoln is north of Providence.	entailment
Child Whispers (published in 1922) is the first published work of the English children's author Enid Blyton, illustrated by her childhood friend and collaborator Phyllis Chase. It is a collection of 28 poems, and one of Blyton's most popular and best-known poetry books.	Phyllis Chase was a writer as well as an illustrator.	neutral
"Dana Berliner is Litigation Director at the Institute for Justice, a public interest law firm in Arlington, Virginia founded in 1991 by Chip Mellor and Clint Bolick. She was co-lead counsel for Susette Kelo in the landmark United States Supreme Court case ""Kelo v. City of New London""."	Dana Berliner has lost many cases.	neutral
"Dopamine is the fifth studio album by American rock band Third Eye Blind, released on June 16, 2015. It is the band's first studio album since 2009's ""Ursa Major."" The album's first single, ""Everything Is Easy,"" was released on May 8, 2015, along with a cover version of the Beyoncé song ""Mine."" The album debuted at No. 13 on the Billboard 200, selling over 21,000 copies in its first week."	Third Eye Blind will cover Beyonce songs in the future.	neutral
The Limehouse Declaration was a statement issued on 25 January 1981 by four senior British Labour politicians, all MPs or former MPs and Cabinet Ministers: Roy Jenkins, David Owen, Bill Rodgers and Shirley Williams. It became known as the Limehouse Declaration as it was made from David Owen's London home in Limehouse.	The limehouse Declaration was named after a fruit.	contradiction
"Laura Warholic; or, The Sexual Intellectual is a 2007 novel by Alexander Theroux. The plot concerns the relationship between Eugene Eyestones, the writer of an advice column called ""The Sexual Intellectual"", and his editor's ex-wife, Laura Warholic, whom Eyestones pities more than likes. This basic story provides the jumping off point for Theroux's satire of American culture."	The Sexual Intellectual is a 2007 novel by Laura Warholic.	contradiction
The Australian Football League celebrates the best goal of the season through the annual Goal of the Year competition. In 2011, this is officially known as the Panasonic AFL Goal of the Year. Each round three goals are nominated and fans are able to vote online for their favourite here .	The fans of the Australian Football League came up with the Goal of the Year Competition where on each round after a round not voted upon the fans get to vote online between three plus two goals that are nominated.	neutral
InterTV Grande Minas is a Brazilian television station affiliated with Rede Globo coverage in the Northern part of the Noroeste, Central and the Jequitinhonha and Mucuri of Minas Gerais. Operates on VHF channel 4, in its headquarters city, Montes Claros / MG. Belongs to the Rede InterTV.	Inter tv is broadcast on channel 3	contradiction
American Motors Incorporated (AMI) designed, manufactured, and sold a mini-van for commercial delivery use. This company was not related to the American Motors Corporation (AMC), a major automaker formed in 1954 by the merger of the Nash-Kelvinator Corporation and the Hudson Motor Car Company.	American Motors Corporation (AMC), a major automaker formed in 1957.	contradiction
"Miss Robin Crusoe is a 1954 Eastmancolor adventure film directed by Eugene Frenke, starring Amanda Blake, George Nader and Rosalind Hayes. One of many film variations of ""Robinson Crusoe"", it features a female castaway. The film was shot on location in Palos Verdes, California."	The 1954 Eastmancolor adventure film directed by Eugene Frenke's lead role was played by George Nader, who played a male castaway.	contradiction
"Lourdes Verónica Arévalos Elias (born January 13, 1984, in San Lorenzo) is a Paraguayan model and beauty pageant titleholder who represented her country in Miss Universe 2006 held in Los Angeles, California, USA on July 23, 2006. She won the title of ""3rd Runner-up"". In the same year she represented Paraguay in the Reina Sudamericana 2006 beauty pageant and won the title of ""2nd Runner-up""."	The 2006 Miss Universe pageant was won by Lourdes Verónica Arévalos Elia.	contradiction
The Legend of Paradise Island is a Hawaiian Musical Fantasy in two acts, with book, music, and lyrics by Carmen Lombardo and John Jacob Loeb. The book was adapted by Francis Swann. The show was produced by Guy Lombardo at the Jones Beach Marine Theater. The show opened on June 22, 1961.	The book has never been adapted. 	contradiction
"Aldo Fabrizi (] ; 1 November 1905 – 2 April 1990 in Rome, Italy) was an Italian actor, director, screenwriter and comedian, probably best known for the role of the heroic priest in Roberto Rossellini's ""Rome, Open City"" and as partner of Totò in a number of successful comedies."	Aldo Fabrizi lived to be almost eight and a half decades old.	entailment
41 Commando or No. 41 (Royal Marine) Commando was a unit of the Royal Marines trained as Commandos during the Second World War. They were part of the all Royal Marine 4th Special Service Brigade that took part in the Normandy landings in June 1944 and later that served in World War II, the Korean War, and in Northern Ireland. They were disbanded in 1981.	41 Commando is part of The Royal Marine.	entailment
Platylesches lamba, the Neave's banded hopper, is a butterfly in the Hesperiidae family. It is found in Ivory Coast, Ghana, Cameroon, the Democratic Republic of the Congo (Shaba), western Uganda, Malawi and northern Zambia. The habitat consists of woodland and open places in the forest zone.	The butterfly originated in a woodland area. 	neutral
The Merdeka Palace (Indonesian: Istana Merdeka ; also known in Indonesian as Istana Gambir and during colonial times as Paleis te Koningsplein), is one of six presidential palaces in Indonesia. It is located on the north side of the Merdeka Square in Central Jakarta, Indonesia and is used as the official residence of the President of the Republic of Indonesia.	The Merdeka is one of seven Palaces in Indonesia. 	contradiction
"Derek Bermel (born 1967, in New York City) is an American composer, clarinetist and conductor whose music blends various facets of world music, funk and jazz with largely classical performing forces and musical vocabulary. He is the recipient of various awards including a Guggenheim Fellowship and the American Academy in Rome's ""Rome Prize"" awarded to artists for a year-long residency in Rome."	Derek Bermel is a multi-facet musician.	entailment
"Grenzschutzgruppe 9 (GSG 9) (English: Border Protection Group 9 ) is the elite Police Tactical Unit of the German Federal Police (German: ""Bundespolizei"" ). GSG 9 counterparts on the state level are the Special Deployment Commandos (German: ""Spezialeinsatzkommandos (SEK)"" )."	Grenzschutzgruppe 9 is based out of country north of Italy.	entailment
The 2007 Hertsmere Borough Council election took place on 3 May 2007 to elect members of Hertsmere Borough Council in Hertfordshire, England. One third of the council was up for election and the Conservative party stayed in overall control of the council.	In the 2007 Hertsmere Borough Council election, none of the electorate could vote for council members that made up one third of the council.	contradiction
Gilford is a town in Belknap County, New Hampshire, United States. The population was 7,126 at the 2010 census. Situated on Lake Winnipesaukee, Gilford is home to Governors Island, Ellacoya State Beach, Belknap Mountain State Forest, Gunstock Mountain Ski Resort, and Bank of New Hampshire Pavilion at Meadowbrook, a seasonal outdoor concert venue.	Gilford is a town in Belknap County, New Hampshire, United States had less than 7200 people living there according to the the census in year ten of the twenty-first century.	entailment
"DMOZ (from ""directory.mozilla.org"", an earlier domain name) was a multilingual open-content directory of World Wide Web links. The site and community who maintained it were also known as the Open Directory Project (ODP). It was owned by AOL (now a part of Verizon's Oath Inc.) but constructed and maintained by a community of volunteer editors."	DMOZ is available in several languages.	entailment
"In the United States, a utilities commission, utility regulatory commission (URC), public utilities commission (PUC) or public service commission (PSC) is a governing body that regulates the rates and services of a public utility. In some cases, government bodies with the title ""public service commission"" may be civil service oversight bodies, rather than utilities regulators."	Utilities Commision regulate the utilities with few problems.	neutral
Ruth Gentry (February 22, 1862 – October 18, 1917) was a pioneering American woman mathematician during the late 19th century and the beginning of the 20th century. She was the first native-born Indiana woman to acquire a PhD degree in mathematics, and most likely the first woman born in Indiana to receive a doctoral degree in any scientific discipline.	Ruth died on the Summer. 	contradiction
"New Day is a 1949 book by Jamaican author V. S. Reid. It was Reid's first novel. ""New Day"" deals with the political history of Jamaica as told by a character named Campbell, who is a boy at the time of the Morant Bay Rebellion (in 1865) and an old man during its final chapters. It may have been the first novel to use Jamaican vernacular as its language of narration."	New Day was written by an African author.	contradiction
"Gwendoline See-Hian Yeo (; born July 10, 1977) is a Singaporean-born American actress, voice actress and musician, best known for her recurring guest-star role as Xiao-Mei in the hit television series ""Desperate Housewives"", and as Dr. Kelly Lee in ""General Hospital""."	Gwendoline See-Hian Yeo is a Cancer.	entailment
"USS ""Chicago"" (CA-136) was a ""Baltimore""-class heavy cruiser laid down on 28 July 1943 at Philadelphia, Pennsylvania, US, by the Philadelphia Navy Yard. Launched on 20 August 1944, she was sponsored by Mrs. Edward J. Kelly, wife of the Mayor of Chicago, Illinois, and commissioned at the Philadelphia Navy Yard on 10 January 1945, Captain Richard R. Hartung, USN, in command."	"USS ""Chicago"" was also used by women"	neutral
The 2017 Macanese general election took place on 17 September 2017 according to the provisions of the Basic Law of Macau. Out of a total of 33 seats, 14 were directly elected by universal suffrage under the highest averages method, while 12 were voted on from the Functional constituency, and 7 from nomination by the Chief Executive.	The 2017 Macanese general election had 55% of the electorate vote	neutral
"December is the sixteenth album by the rock group, The Moody Blues. The Christmas themed album released in 2003 is their most current album of new material and their first album since ""The Magnificent Moodies"" to feature covers as well as original material. It is also their first album following Ray Thomas' retirement from the band, and is their final studio release."	Ray Thomas participated in 15 albums	entailment
"Armour High School is the only high school in Armour, South Dakota. It is the only high school in Armour School District 21-1, which also includes an elementary and a middle school. Armour High School's athletic teams were formerly nicknamed the ""Packers"" and played in Class B of the South Dakota High School Activities Association."	Amour High School is not in North Dakota.	entailment
Till-Holger Borchert (born 1967, in Hamburg) is a German art historian and writer specialising in 14th and 15th-century art. He has been the chief curator of the Groeningemuseum and Arentshuis museums in Bruges between 2003 and 2014. In december 2014, he was appointed as artistic director of the Municipal Museums in Bruges.	Till-Holger Borchert was born in 1966	contradiction
Zafar Mahmud (1923–2016) was a Royal Indian Air Force officer during the second world war, originally stationed in Burma and subsequently stationed in Quetta (in present-day Pakistan) from 1945 to 1947 before the partition of British India. He was sent to England a number of times to train with the Royal Air Force just before and after the war.	Mahmud won awards after the war	neutral
"""For a Minute"" is a song by English recording trio M.O. It was co-written by Jess Glynne and produced by Bless Beats and Loadstar. The song was released by Operator Records as a digital download on 13 April 2014 in the United Kingdom, marking the trio's debut single after buzz tracks ""On Ya"", ""Hot"", ""Wait Your Turn"", ""Come Let Me Show You"", and ""Ain't Got Time""."	"English recording trio M.O. released ""For a Minute"" after ""Come Let Me Show You."""	entailment
"Fat Mattress were an English folk rock band that formed in Folkestone in 1968. Founded by guitarist and vocalist Noel Redding, during his time as bassist for The Jimi Hendrix Experience, and vocalist Neil Landon, the band was completed by multi-instrumentalist Jim Leverton and drummer Eric Dillon. The band released two albums – ""Fat Mattress"" and ""Fat Mattress II"" – before splitting up in 1970."	Fat Mattress is a band that was made in the country that America fought for and won their independence from in the Revolutionary War, and where the town of Folkestone is also located, by the guy who was playing bass for the Jimi Hendrix Experience at the time he created the band with three other guys.	entailment
A Daughter of the Wolf is a 1919 American silent drama film directed by Irvin Willat and written by Marion Fairfax and Hugh Pendexter. The film stars Lila Lee, Elliott Dexter, Clarence Geldart, Raymond Hatton, Richard Wayne, and Minnie Devereaux. The film was released on June 22, 1919, by Paramount Pictures.	A Daughter of the Wolf has actors	entailment
Mountain Creek Waterpark is an amusement park located in Vernon, New Jersey, USA, on the grounds of the Mountain Creek ski resort. The park consists primarily of water based attractions and originally opened to the public in 1978 under the ownership of Great American Recreation, who also owned the ski resort which at the time operated under the name Vernon Valley/Great Gorge.	Mountain Creek Waterpark opened after 1977.	entailment
The Volkswagen Polo Mk3 is the third generation of the Volkswagen Polo supermini car and was produced from 1994 until late 1999 and some models in 2000. It was available in hatchback, sedan and wagon body styles. It shared the same platform and initially a similar design as the contemporaneous Seat Ibiza (hatchback) and Seat Córdoba (sedan and wagon) models.	some models of the Volkswagen Polo Mk3, the third generation of the Volkswagen Polo supermini car, were produced until 2000 in red.	neutral
Bridge Mountain is a mountain located in the Spring Mountain range of southern Nevada. It is located on land managed by the United States Bureau of Land Management as the Red Rock Canyon National Conservation Area, part of the Rainbow Mountain Wilderness. Bridge Mountain is named for the natural feature of a bridge-like natural arch of sandstone near the summit.	Bridge Mountain is located in northern Nevada on a ski resort.	contradiction
Brookpark is a station on the RTA Red Line located on the borders of Brook Park and Cleveland, Ohio, USA. It is located along Brookpark Road (Ohio State Route 17), west of the intersection of Henry Ford Boulevard (Ohio State Route 291) and east of the intersection of the Berea Freeway (Ohio State Route 237).	Brookpark is in Cleveland	entailment
Golgotha is a 1935 French film about the death of Jesus Christ, released in English-speaking countries as Behold the Man. The film was directed by Julien Duvivier, and stars Harry Baur as Herod, Jean Gabin as Pontius Pilate, and Robert Le Vigan plays Christ.	Golgotha was in black and white	neutral
Aho-dong is a city in Munsal-li Paechon, South Hwanghae Province, North Korea, located at coordinates 37.8942 N, 126.3742 E. The city is immediately north of the South Korean-North Korean border, which is 7 km from the city center. Its approximate population is 23,553. The city's altitude is 6 feet, or approximately 2 meters. Nearby cities and towns include Chiroe-dong.	Aho-dong is a place of military exchange along the South Korean-North Korean border.	neutral
For Those Who Think Young is a 1964 beach party film shot in Techniscope, directed by Leslie H. Martinson and featuring James Darren, Pamela Tiffin, Paul Lynde, Tina Louise, Bob Denver, Nancy Sinatra, Robert Middleton, Ellen Burstyn (billed as Ellen McRae), Claudia Martin and Woody Woodbury.	Pamela Tiffin was an actress in a 1964 beach party film.	entailment
Elínrós Líndal is an entrepreneur in Fashion design. She established ELLA fashion label in 2008, one of the first Slow Fashion brands in the world. Elinrós was the brands creative director and CEO. ELLA launched] it´s first fashion line in April 2011.	Elinros is famous for is Ella collection. 	neutral
Bouck's Island is a farm near Breakabeen, New York within the town of Fulton, Schoharie County, New York near Fultonham, New York. Bouck's Island was the home of former New York governor William C. Bouck. Congressman Joseph Bouck was born on Bouck's Island and Wisconsin Congressman Gabriel Bouck once lived there.	Fulton is in Schoharie County	entailment
"Tadpoles is the third album by the Bonzo Dog Band. It is largely a compilation of their work from the television show ""Do Not Adjust Your Set"", on which they were the house band. The US version of the album had a track list slightly different from that of the UK version: the US version removed ""I'm the Urban Spaceman"" and added ""Readymades"" the B-side of their follow-up single ""Mr. Apollo""."	There are uk versions and us versions of Do not adjust your set compilation.	entailment
"Last Place is the fifth studio album by the American indie rock band Grandaddy, released on March 3, 2017 on 30th Century Records. Self-produced and recorded by the band's frontman and primary recording artist Jason Lytle, the album is the first by Grandaddy since ""Just Like the Fambly Cat"" (2006) and the band's prior break-up."	Grandaddy has at least 3 albums	entailment
"Sophie Tucker (January 13, 1887 – February 9, 1966) was a Ukrainian-born American singer, comedian, actress, and radio personality. Known for her stentorian delivery of comical and risqué songs, she was one of the most popular entertainers in America during the first half of the 20th century. She was widely known by the nickname ""The Last of the Red Hot Mamas""."	sophie tucker was born in america 	contradiction
Castle Rock Estate is an Australian winery based at Porongurup, in the Great Southern wine region of Western Australia. According to prominent Australian wine writer James Halliday, it has an exceptionally beautifully sited and immaculately maintained vineyard, winery and cellar door sales area with sweeping vistas from the Porongurups.	The site of the winery is not maintained well.	contradiction
"Year 493 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Consulship of Auruncus and Viscellinus (or, less frequently, year 261 ""Ab urbe condita""). The denomination 493 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years."	493 BC was only  a few years ago	contradiction
Finsbury Park TMD was a railway Traction Maintenance Depot situated in London, England. It was the first purpose built main line diesel locomotive depot opened in England and it was fully commissioned in April 1960. Finsbury Park was a steam shed under British Railways with the depot code 34G; the depot code of the diesel depot under BR was FP. The nearest railway station is Finsbury Park.	Finsbury Park TMD is located in America	contradiction
"Blood Red Shoes are an alternative rock duo from Brighton, England consisting of Laura-Mary Carter and Steven Ansell. They have released four full-length albums, ""Box of Secrets"" (2008), ""Fire Like This"" (2010), ""In Time to Voices"" (2012), and ""Blood Red Shoes"" (2014) as well as several EPs and a number of singles. In 2014, they founded their own label, Jazz Life."	Blood Red Shoes is a trio.	contradiction
"The literature of Virginia, United States, includes fiction, poetry, and nonfiction. Representative authors include Rita Dove, Ellen Glasgow, William Hoffman, Lee Smith, and William Styron. Journals featuring work of Virginia writers include the ""New Virginia Review"" (est. 1978), ""Richmond Quarterly"" (est. 1980), ""Edgar Allan Poe Review"" (est. 2000), and ""Virginia Adversaria"" (est. 2000)."	The literature of Virginia, United States were made up of unknown writers.	contradiction
This is a list of former gymnasts who have attended the World Olympic Gymnastics Academy or WOGA at either their Plano or Frisco locations. Since its opening in 1994, WOGA has grown to be one of the nation's most prestigious gymnastics clubs and upholds a credible history featuring Olympic champions, World champions and many National champions.	The Plano location is the biggest WOGA facility.	neutral
Forest Hill Vineyard (also referred to as Forest Hill Wines) is an Australian winery business based in the Great Southern wine region of Western Australia. Its vineyard is west of Mount Barker, and its winery and cellar door are further south, at Denmark.	Forest Hill Vineyard is located in Austria	contradiction
"The Great Balsam Mountains, or Balsam Mountains, are in the mountain region of western North Carolina, United States. The Great Balsams are a subrange of the Blue Ridge Mountains, which in turn are a part of the Appalachian Mountains. The most famous peak in the Great Balsam range is Cold Mountain, which is the centerpiece of author Charles Frazier's bestselling novel ""Cold Mountain""."	Cold Mountain selled more than 3,000,000 copies	neutral
VP-HL-1 was a Heavy Patrol Squadron (Landplane) of the U.S. Navy. The squadron was established as Bombing Squadron 116 (VB-116) on 1 December 1943, redesignated Patrol Bombing Squadron 116 (VPB-116) on 1 October 1944, redesignated Patrol Squadron 116 (VP-116) on 15 May 1946, redesignated Heavy Patrol Squadron (Landplane) 1 (VP-HL-1) on 15 November 1946 and disestablished on 22 May 1947.	The squadron was established as Bombing Squadron 116 (VB-116) on 1 December 1943, redesignated Heavy Patrol Squadron (Landplane) 1 (VP-HL-1) on 15 May 1946 and disestablished on 22 November 1947.	contradiction
"Bela George Lugosi (born January 5, 1938 in Los Angeles, California), also known as Bela Lugosi Jr., is an American attorney and the son of actor Béla Lugosi. His legal actions in ""Lugosi v. Universal Pictures"" led to the creation of the California Celebrities Rights Act."	Béla Lugosi's son is an American attorney.	entailment
Guns of Diablo is a Metrocolor 1965 Western directed by Boris Sagal, starring Charles Bronson, Susan Oliver and Kurt Russell. Charles Bronson is a wagon scout (Linc Murdock), who runs into difficulties when he meets old flame Maria (Susan Oliver), now married to corrupt lawman Rance Macklin (Jan Merlin).	Bronson is married to Maria	contradiction
"The Dukedom of Primo de Rivera (Spanish: ""Ducado de Primo de Rivera"" ) is a hereditary title in the Spanish nobility. The dukedom was posthumously bestowed on José Antonio Primo de Rivera, founder of the Falangist movement, by General Francisco Franco as head of the Spanish state."	The Dukedom of Primo de Rivera translates to Ducado de Primo Antonio in Spanish.	contradiction
The 2011 Sudirman Cup was the twelfth tournament of the Sudirman Cup. It was held from May 22–29, 2011 in Qingdao, China. According to the Badminton World Federation (BWF) 32 teams have confirmed their participation, for the first time twelve teams competed in the elite group to battle for the title.	The 2011 Sudirman Cup will, for the first time, see twelve teams competing in the elite group to battle for the title because 32 teams have confirmed their participation	entailment
"Melinda Heather ""Mindy"" Cohn (born May 20, 1966) is an American actress, voice actress, comedian and singer. She is known for her role as Natalie Green, the student of Edna Garrett (played by Charlotte Rae) in the long-running sitcom ""The Facts of Life"", and for being the voice of Velma Dinkley in the ""Scooby-Doo"" franchise from 2002 to 2015."	Cohn appeared in multiple tv shows	entailment
Gymnocalycium fischeri is a globular cactus belonging to the family Cactaceae. The first description was in 2002 by Josef Halda Jacob, Petr Kupčák, Emil Lukasik and Jaromír Sladkovský. The specific epithet honors the Czech cactus collector Ladislav Fischer.	Gymnocalycium is a plant. 	entailment
Insiders is a news and talk show produced by ABC News hosted by veteran political journalist Barrie Cassidy. Similarly to the Sunday morning talk shows in the United States, it analyses and discusses Australian politics with the use of a panel of political journalists and columnists and interviews with prominent politicians and commentators.	If Donald Trump was on the show Insiders, he would meet Barrie Cassidy.	neutral
"""Close Every Door"" is a song from the musical ""Joseph and the Amazing Technicolor Dreamcoat"" by Tim Rice and Andrew Lloyd Webber. It is the penultimate song of the first act of the musical, sung by Joseph while imprisoned for his supposed relationship with Potiphar's wife. Along with ""Any Dream Will Do"", it is one of the most popular songs from the musical."	More than 30000 schools have staged productions of this play.	neutral
Canon John Tallis is a major character in the young adult novels of Madeleine L'Engle, appearing in four books. The character is based on L'Engle's real-life spiritual advisor, Canon Edward Nason West of the Cathedral of St. John the Divine in New York City.	The character is based on L'Engle's real-life spiritual advisor who gave him many things to do.	neutral
Trainspotting is a 1996 British black comedy crime film directed by Danny Boyle, and starring Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, and Kelly Macdonald in her acting debut. Based on the novel of the same name by Irvine Welsh, the film was released in the United Kingdom on 23 February 1996.	Trainspotting is intended to by funny.	entailment
Winning America is a documentary television film about the Canadian band Said the Whale. It follows the band on their first US tour down through California, and then to South by Southwest. It premiered on CBC Television on July 23, 2011. The film was directed by Brent Hodge and Thomas Buchan, and was produced by Brent Hodge, Jon Siddall and Sheila Peacock. It was nominated for a Leo Award in 2012.	it premiered on  Television on fall 2011. 	contradiction
Newlyweds: Nick and Jessica is an American reality television series that aired on MTV. It followed the marriage of then husband and wife Nick Lachey and Jessica Simpson. The show premiered on August 19, 2003, and ran for three seasons, with 41 episodes in total. The last season started on January 26, 2005, and the show concluded on March 30, 2005.	Nick and Jessica are now divorced.	neutral
Clarendon is an urbanized, upper-class neighborhood in Arlington County, Virginia, located between the Rosslyn area and the Ballston area. It was named after Edward Hyde, 1st Earl of Clarendon, a leading statesman and historian of the English Civil War. The main thoroughfares are Wilson Boulevard (one-way westbound) and Clarendon Boulevard (one-way eastbound).	Edward Hyde was born in London, England.	neutral
"""The Candidate"" is the 14th episode of the American Broadcasting Company's sixth season of the serial drama television series ""Lost"" and 117th episode overall. The episode aired on May 4, 2010, on ABC in the United States. The episode was written by Elizabeth Sarnoff and Jim Galasso and directed by Jack Bender. The episode is centered on Jack Shephard and John Locke."	ABC ran Lost for at least 6 seasons	entailment
"""You're a Grand Old Flag"" is an American patriotic march. The song, a spirited march written by George M. Cohan, is a tribute to the American flag. In addition to obvious references to the flag, it incorporates snippets of other popular songs, including one of his own. Cohan wrote it in 1906 for ""George Washington, Jr."", his stage musical."	You're a Grand Old Flag was written 94 years prior to the new millennium.	entailment
"Princess Maria Gabriella of Savoy (Maria Gabriella Giuseppa Aldegonda Adelaide Ludovica Felicita Gennara; born 24 February 1940) is the middle daughter of Italy's last king, Umberto II, and Marie José of Belgium, the ""May Queen"", and a sister of the pretender to their father's throne, Vittorio Emanuele, Prince of Naples. She is an historical writer."	Princess Marie Gabriella could not read.	contradiction
The Local Government (Northern Ireland) Act 1972 (1972 c. 9) was an Act of the Parliament of Northern Ireland that constituted district councils to administer the twenty-six local government districts created by the Local Government (Boundaries) Act (Northern Ireland) 1971, and abolished the existing local authorities in Northern Ireland.	There were twenty-nine local government districts.	contradiction
"The Governor Nobre de Carvalho Bridge also known as the Macau-Taipa Bridge, is a dual-lane two-way bridge connecting Macau Peninsula near Casino Lisboa and the island of Taipa at the northern slope of Taipa Pequena (Small Taipa Hill) crossing the Baía da Praia Grande. It is the first bridge in Macau, to connect the peninsula and Taipa. It is locally known as ""The Old Bridge"" ()."	The island of Taipa has a bridge.	entailment
The Outsiders are a professional wrestling tag team consisting of Kevin Nash and Scott Hall, best known for their first appearances in World Championship Wrestling (WCW) in 1996. They later teamed also in the World Wrestling Federation (WWF), Total Nonstop Action Wrestling (TNA), and Pro Wrestling ZERO1-MAX.	The Outsiders tag team appeared in Total Nonstop Action Wrestling after 1995.	entailment
The American Textile History Museum (ATHM), located in Lowell, Massachusetts, was founded as the Merrimack Valley Textile Museum (MVTM) in North Andover, Massachusetts in 1960 by Caroline Stevens Rogers. ATHM told America’s story through the art, science, and history of textiles. In June 2016, the museum closed.	America doesn't have much of a story in textiles.	contradiction
Upper Grosvenor Street is a historic street in Mayfair, London, United Kingdom. It runs from the Grosvenor House Hotel off Park Lane to the Embassy of the United States off Grosvenor Square. The Embassy of Monaco is located at number 7. Odey Asset Management, a hedge fund run by Crispin Odey, is located at number 12.	The Embassy of the United States is are the end of Upper Grosvenor Street	entailment
Detroiters is an American comedy television series created by Sam Richardson, Tim Robinson, Zach Kanin and Joe Kelly. The series stars Sam Richardson and Tim Robinson. The series premiered on February 7, 2017, on Comedy Central. It is filmed on-location in Detroit. In March 2017, Comedy Central renewed the show for a second season, set to premiere in 2018.	Sam Richardson created a television series.	entailment
Republic New York Corporation was the holding company for the Republic National Bank of New York and the Safra Republic Bank. The company was controlled by billionaire Edmond Safra, who was killed in a fire in his Monte Carlo penthouse apartment by his nurse Ted Maher. Republic New York Corporation was sold shortly after its chairman's death to HSBC Bank USA, the US subsidiary of HSBC of the UK.	Republic New Hampshire was sold to Wells fargo after it's chairwoman's death	contradiction
"Pan de Peace! (パンでPeace! , Pan de Pīsu , lit. ""Peace Through Bread!"") is a Japanese four-panel manga series by Emily. It is serialized in Kadokawa Corporation / Media Factory's manga magazine ""Comic Cune"". An anime television series adaptation by Asahi Production aired in Japan between April and June 2016."	Emily has written one manga series that became an anime television series in 2016.	entailment
"""The Delivery"" is a two-part episode of the sixth season of the U.S. comedy series ""The Office"". Since it is an hour-long episode, it is considered to be the 17th and 18th episodes in the season's episode count. It is the 117th and 118th episode overall."	The Delivery took too long to be funny.	neutral
The November 2004 San Francisco general elections were held on November 2, 2004, in San Francisco, California. The elections included seven seats to the San Francisco Board of Supervisors, four seats to the San Francisco Community College Board, four seats to the San Francisco Board of Education, and fourteen San Francisco ballot measures.	The elections will be held on a different date next time.	neutral
This article is a list of seasons completed by the Utah Jazz of the National Basketball Association (NBA). The Jazz joined the NBA as the New Orleans Jazz, an expansion team that began play in the 1974–75 season. The Jazz relocated from New Orleans to Salt Lake City, Utah for the 1979–80 season. As of April 15, 2015, the Utah Jazz are the last franchise to not record a 60-loss season.	Utah Jazz have never lost 60 games in a season as of 2015	entailment
Francesco Pacelli (February 1, 1872 – April 22, 1935) was an Italian lawyer and the elder brother of Eugenio Pacelli, who would later become Pope Pius XII. He acted as a legal advisor to Pope Pius XI; in this capacity, he assisted Cardinal Secretary of State Pietro Gasparri in the negotiation of the Lateran Treaty, which established the independence of Vatican City.	Franceso Pacelli brother is a pope	entailment
Bear River City is a city in Box Elder County, Utah, United States. The population was 853 at the 2010 census, an increase over the 2000 population of 750. The population was sufficient under Utah state law for Bear River to become a city near the end of 2000. Although current state law requires a minimum population of 1000 for cities, Bear River City remains a city.	Bear River City is a town.	contradiction
Matthew Mansfield (born 24 June 1969) is a former Australian rules footballer who played for the Footscray (now Western Bulldogs) Football Club in the Australian Football League. Originally recruited from the Glenorchy Football Club, Mansfield made his debut in the 1991 AFL season and played 32 games and kicked 5 goals until the 1993 AFL season. Mansfield played in 3 finals in the 1992 AFL season.	Matthew Mansfield was a professional rugby player between the years of 1991 and 1993. 	entailment
In field hockey, a penalty stroke, sometimes known as a penalty flick, is the most severe penalty given. It is predominantly awarded when a foul has prevented a certain goal from being scored or for a deliberate infringement by a defender in the penalty circle.	A penalty stroke is in ice hockey.	contradiction
The Instituto Ayrton Senna (English: Ayrton Senna Institute; abbreviated IAS) is a Brazilian non-governmental organization founded by Ayrton Senna's family in November 1994, six months after Senna's death. It is presided by Viviane Senna da Silva Lalli, Ayrton's sister and mother of Formula One driver Bruno Senna.	Instituto Ayrton Senna is a governmental organization founded by Ayrton Senna's family	contradiction
"The Tenpin Bowling Association of Wales (Welsh: ""Cymdeithas Bowlio Deg Cymru"" ) (TBAW) is the national governing body for tenpin bowling in Wales. It is a member of the Fédération Internationale des Quilleurs (English: International Bowling Federation ) and the European Tenpin Bowling Federation – the ""European Zone"" of the World Tenpin Bowling Association."	The Tenpin Bowling Association of Wales is similar to other Eurpopean bowling associations.	neutral
Minoo Mumtaz (born Malikunnisa Ali on 26 April 1942) is a former Indian film actress. She is the sister of India's ace comedian Mehmood Ali and part of the Mehmood Ali film family. Minoo Mumtaz appeared in many Hindi films of the 1950s and 1960s, mostly as a dancer and character actress.	Minoo Mumtaz was born less than 5556 days ago.	contradiction
Wuqiang County () is county of southeastern Hebei province, China. It is under the administration of Hengshui City, with a population of 210,000 residing in an area of 442 km2 . Both China National Highway 307 and G1811 Huanghua–Shijiazhuang Expressway pass through the county.	Wuqiang County () is county of northeastern Hebei province.	contradiction
